ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,RSI,DIF,DEA,MACD,BOLL_MID,BOLL_UP,BOLL_LOW,RSV,K,D,J
601869.SH,2026-04-24,378.39,385.0,364.35,368.16,385.02,-16.86,-4.379,164064.62,6118799.352,59.641410144287015,34.25389137865636,37.25910393365902,-6.010425110005315,356.939,427.1390140650797,286.7389859349203,28.824141519250812,53.28613130935485,62.94108082342106,33.97623228122242
601869.SH,2026-04-27,378.0,394.0,374.09,377.5,368.16,9.34,2.5369,175410.34,6726492.688,61.644149392883556,32.2919204217298,36.26566723127318,-7.947493619086757,362.101,420.9714414795792,303.2305585204208,40.97294484911551,49.1817358226084,58.354632489816844,30.83594248819152
601869.SH,2026-04-28,370.51,381.16,368.0,373.49,377.5,-4.01,-1.0623,112319.14,4196142.921,60.26150474384967,30.066878556083907,35.02590949623533,-9.918061880302844,365.691,417.36746431608003,314.0145356839199,35.75702393340272,44.70683185953984,53.80536561305784,26.509764352503836
601869.SH,2026-04-29,365.0,375.99,358.1,370.52,373.49,-2.97,-0.7952,122974.47,4518087.12,59.20236197141151,27.744046569539876,33.56953691089624,-11.650980682712728,368.7425,413.1407085342777,324.34429146572234,19.172584130904546,36.19541594999475,47.93538239203681,12.715483065910618
601869.SH,2026-04-30,359.1,365.0,336.99,353.9,370.52,-16.62,-4.4856,207769.27,7244593.592,53.53227773395433,24.282180522309773,31.71206563317895,-14.859770221738351,371.0375,405.94644132183197,336.1285586781681,19.687972988706452,30.692934962898647,42.18789991565742,7.703005057381105
601869.SH,2026-05-06,362.0,370.0,353.5,361.05,353.9,7.15,2.0203,173788.92,6286263.257,55.506546605354174,21.863542673086044,29.742361041160372,-15.757636736148655,372.4655,402.76772883934717,342.16327116065287,28.012574222843178,29.799481382880156,38.058427071398334,13.281590005843796
601869.SH,2026-05-07,380.11,392.0,368.18,389.2,361.05,28.15,7.7967,202035.23,7725768.833,62.298180454969334,21.96502535334571,28.186893903597444,-12.44373710050347,374.3005,403.9498432784386,344.6511567215614,60.78705320759109,40.12867199111714,38.7485087113046,42.888998550742215
601869.SH,2026-05-08,373.38,405.0,373.0,397.23,389.2,8.03,2.0632,194561.88,7575673.697,63.98691097776017,22.434790697100766,27.03647326229811,-9.203365130394687,376.30699999999996,406.4820361095247,346.1319638904752,70.13622074746772,50.131188243234,42.54273522194774,65.30809428580653
601869.SH,2026-05-11,404.4,404.99,385.0,400.31,397.23,3.08,0.7754,193999.08,7699948.538,64.64111980511414,22.79287134309567,26.187752878457623,-6.789763070723907,378.21750000000003,409.42591915759897,347.0090808424011,93.10395530069108,64.45544392905303,49.84697145764951,93.67238887186006
601869.SH,2026-05-12,406.05,430.0,406.0,411.46,400.31,11.15,2.7853,178592.26,7451922.398,66.97966785106331,23.70312972564909,25.69082824789592,-3.975397044493654,378.875,412.33839681377833,345.41160318622167,80.06665949897858,69.65918245236155,56.45104178922019,96.07546377864425
601869.SH,2026-05-13,393.0,412.98,393.0,406.96,411.46,-4.5,-1.0937,138533.62,5614482.467,65.10810180312433,23.78719962963646,25.31010252424403,-3.0458057892151373,380.004,415.69865323370277,344.30934676629727,75.2284700569831,71.51561165390207,61.472565077447484,91.60170480681126
601869.SH,2026-05-14,410.82,419.68,398.72,404.7,406.96,-2.26,-0.5553,142030.67,5803734.204,64.13878991489678,23.401702265186316,24.92842247243249,-3.05344041449235,381.78,418.7199632405222,344.84003675947775,72.79862380389204,71.9432823705654,64.96280417515345,85.90423876138931
601869.SH,2026-05-15,400.01,404.7,366.66,374.45,404.7,-30.25,-7.4747,155275.76,5918609.602,52.80650353394499,20.41988293674035,24.026714565294064,-7.213663257107427,382.27750000000003,418.4985888702697,346.05641112973035,40.27523922158906,61.38726798757329,63.7709587792934,56.619886404133055
601869.SH,2026-05-18,368.0,401.99,367.5,399.48,374.45,25.03,6.6845,165299.08,6488808.575,59.225990902438106,19.847689640245733,23.190909580284398,-6.68643988007733,384.321,419.51699911474066,349.1250008852594,60.10457516339872,60.95970371284843,62.83387375714508,57.21136362425513
601869.SH,2026-05-19,395.49,398.98,376.99,397.9,399.48,-1.58,-0.3955,124501.34,4850579.365,58.68334815955874,19.047165665610407,22.3621607973496,-6.629990263478383,385.79,420.66016701091405,350.919832989086,49.32112409220076,57.080177172632546,60.91597489564091,49.40858172661582
601869.SH,2026-05-20,396.9,406.42,382.01,397.95,397.9,0.05,0.0126,129644.66,5122592.205,58.6962451624946,18.206901404393477,21.531108918758378,-6.648415028729801,387.393,421.3469130990444,353.43908690095554,49.400063151247195,54.5201391655041,58.78402965226197,45.992358191988345
601869.SH,2026-05-21,397.95,402.03,374.0,375.8,397.95,-22.15,-5.566,137435.0,5323180.02,51.08820598993922,15.574137081167748,20.339714551240252,-9.531154940145008,386.933,421.2705296294484,352.5954703705516,14.43005999368486,41.15677944156435,52.90827958202943,17.6537791606342
601869.SH,2026-05-22,380.0,389.98,375.86,388.66,375.8,12.86,3.422,100802.27,3872286.92,54.75498766571485,14.359815892530264,19.143734819498256,-9.567837853935984,387.287,421.53803861660845,353.0359613833915,34.73318598042312,39.01558162118394,48.2773802617476,20.491984340056618
601869.SH,2026-05-25,388.66,389.88,378.05,386.03,388.66,-2.63,-0.6767,108557.24,4154673.434,53.86561748121601,13.03497945251479,17.921983746101564,-9.774008587173547,385.98850000000004,418.2032741686553,353.7737258313448,36.53338362881923,38.1881822903957,44.91431427129697,24.735918328593158
601869.SH,2026-05-26,384.0,384.99,358.48,363.93,386.03,-22.1,-5.7249,149897.38,5477698.884,46.962693558019645,10.085492447345814,16.354685486350412,-12.538386078009196,384.93399999999997,418.6289488015259,351.23905119847404,8.905228758169919,28.427197779653778,39.41860877408258,6.4443757907961725
601869.SH,2026-05-27,362.99,375.0,360.07,366.1,363.93,2.17,0.5963,114706.95,4209160.458,47.671796702613776,7.832811831360516,14.650310755352434,-13.634997847983836,384.831,418.75366989245083,350.9083301075492,15.894868585732175,24.249754715013243,34.36232408772613,4.024615969587472
601869.SH,2026-05-28,360.66,373.0,351.37,370.55,366.1,4.45,1.2155,116443.5,4228194.963,49.17255646981983,6.333614062923402,12.986971416866629,-13.306714707886453,384.4835,418.8617031770833,350.10529682291667,34.84105358764759,27.780187672558025,32.16827861600343,19.004005785667218
601869.SH,2026-05-29,369.97,407.0,365.0,402.81,370.55,32.26,8.706,253336.92,9891327.972,58.47109807393963,7.660298272120315,11.921636787917368,-8.522677031594107,385.9495,420.8504410067767,351.0485589932233,92.46809275570736,49.34282270027447,37.893126644093776,72.24221481263585
601869.SH,2026-06-01,399.99,399.99,367.0,371.58,402.81,-31.23,-7.753,183223.4,6984984.727,49.10543664778617,6.1211443246577915,10.761538295265453,-9.280787941215323,386.00249999999994,420.80787277037587,351.197127229624,36.329318712924646,45.004988037824525,40.26374710867069,54.4874698961322
601869.SH,2026-06-02,373.11,408.74,368.58,408.74,371.58,37.16,10.0005,197540.83,7838952.148,57.77264915461288,7.809828333629866,10.171196302938336,-4.722735938616939,388.74449999999996,421.4803438509258,356.0086561490741,100.0,63.33665869188301,47.954717636408134,94.10054080283277
601869.SH,2026-06-03,423.0,449.61,420.99,444.99,408.74,36.25,8.8687,211772.45,9383791.868,64.18090259276195,11.935608359649166,10.524078714280503,2.8230592907373264,392.9415,431.6972622337172,354.18573776628284,95.29723127035831,73.99018288470812,56.633206052508136,108.70413654910807
601869.SH,2026-06-04,434.9,469.99,433.0,455.89,444.99,10.9,2.4495,190684.68,8763817.198,65.85866151227252,15.901554438614255,11.599573859147252,8.603961158934005,396.27599999999995,444.0929322135624,348.4590677864375,88.11330298431966,78.69788958457863,63.988100563198294,108.11746762733931
601869.SH,2026-06-05,455.95,487.1,436.01,441.67,455.89,-14.22,-3.1192,203174.67,9412681.118,61.79229055971928,17.693203880098338,12.818299863337469,9.749808033521738,398.498,450.4527165580972,346.54328344190276,66.5291387313048,74.64163930015401,67.53928014218353,88.84635761609499
601869.SH,2026-06-08,406.0,462.3,406.0,440.3,441.67,-1.37,-0.3102,189113.67,8228761.082,61.398957234256635,18.78599812764179,14.011839516198334,9.548317222886912,400.4975,455.72107157858755,345.27392842141245,65.5197819199882,71.60102017343208,68.89319348593305,77.01667354843013
601869.SH,2026-06-09,454.0,484.33,447.1,484.33,440.3,44.03,10.0,173081.72,8097716.96,68.36790497679328,22.940455180530307,15.79756264906473,14.285785062931154,404.14099999999996,470.83434912000416,337.44765087999576,97.95918367346937,80.3870746734445,72.72448721510354,95.71224959012645
601869.SH,2026-06-10,482.0,495.0,445.0,452.69,484.33,-31.64,-6.5327,179845.11,8371310.562,59.986883671257374,23.409953382303,17.320040795712387,12.179825173181229,406.4275,476.5739788852631,336.2810211147369,67.45384615384616,76.07599850024506,73.84165764348404,80.5446802137671
601869.SH,2026-06-11,443.68,459.96,431.1,442.51,452.69,-10.18,-2.2488,116595.93,5163895.556,57.54271588903046,22.69893398617279,18.39581943380447,8.606229104736641,408.318,480.2828936635125,336.3531063364875,58.99218749999999,70.38139483349671,72.6882367068216,65.76771108684696
601869.SH,2026-06-12,456.51,462.46,432.51,436.5,442.51,-6.01,-1.3582,149070.52,6630991.955,56.0897037653606,21.40375999790922,18.99740754662542,4.812704902567596,411.4205,482.58327367305725,340.25772632694276,53.72567631703845,64.82948866134396,70.06865402499572,54.35115793404043
601869.SH,2026-06-15,440.0,452.88,421.01,450.3,436.5,13.8,3.1615,146374.52,6454327.333,58.67035801840207,21.245959750718043,19.447117987443946,3.5976835265481952,413.9615,486.9352848459124,340.9877151540876,49.77528089887642,59.81141940718811,66.64957581905985,46.13510658344464
601869.SH,2026-06-16,450.31,474.99,447.0,464.1,450.3,13.8,3.0646,150030.29,6973395.676,61.130483599254674,21.98106257983352,19.953906905921862,4.054311347823315,417.2715,493.12641477676414,341.41658522323587,65.28089887640452,61.63457923026025,64.97791028945998,54.94791711186079
601869.SH,2026-06-17,452.01,464.69,445.38,460.5,464.1,-3.6,-0.7757,133681.18,6095028.482,60.12503682119835,22.019321917974423,20.366989908332375,3.304664019284097,420.399,498.0366281261432,342.7613718738568,61.23595505617978,61.50170450556676,63.81917502816224,56.86676346037579
601869.SH,2026-06-18,455.0,482.58,454.98,471.55,460.5,11.05,2.3996,158951.22,7461804.586,62.181181511950555,22.679846220871354,20.829561170840172,3.7005701000623645,425.18649999999997,503.05285927225873,347.3201407277412,73.65168539325843,65.55169813479732,64.39668273037394,67.86172894364407
601869.SH,2026-06-22,494.78,518.71,490.1,518.71,471.55,47.16,10.0011,84660.96,4335875.886,69.42700249810017,26.700942512646748,22.00383743920149,9.394210146890515,431.689,517.9772156740491,345.40078432595084,100.0,77.03446542319821,68.60927696131536,93.88484234696392
601869.SH,2026-06-23,555.0,570.58,539.46,570.58,518.71,51.87,9.9998,230562.1,12928875.317,75.08186779424081,33.68486761289654,24.3400434739405,18.689648277912077,440.9165,544.4029824684119,337.4300175315881,100.0,84.68964361546547,73.9693991793654,106.13013248766563
601869.SH,2026-06-24,558.2,594.0,553.18,580.0,570.58,9.42,1.651,189302.29,10782440.767,75.9518014448924,39.52418365881414,27.37687151091523,24.294624295797817,451.71999999999997,565.9246950827684,337.51530491723156,91.90704665009538,87.09544462700877,78.34474766191319,104.59683855719996
601869.SH,2026-06-25,598.0,600.0,565.0,575.0,580.0,-5.0,-0.8621,180120.2,10446669.334,74.46575954991015,43.2498679265978,30.551470794051745,25.39679426509211,462.1650000000001,581.4947927241128,342.8352072758874,86.0327392591765,86.74120950439801,81.1435682760748,97.93649196104445
601869.SH,2026-06-26,565.07,582.0,533.0,543.0,575.0,-32.0,-5.5652,155835.36,8604797.386,65.61715066282244,43.123268786809035,33.0658303926032,20.114876788411664,470.7875,587.1283207086346,354.4466792913654,68.15464551092239,80.54568817323947,80.94427490846302,79.74851470279239
601869.SH,2026-06-29,543.0,549.19,490.0,527.1,543.0,-15.9,-2.9282,142109.34,7409155.682,61.69435545106181,41.264272095671856,34.705518733216934,13.117506724909845,477.00200000000007,591.3144924056894,362.6895075943107,52.852153667054736,71.31451000451123,77.73435327381242,58.474823465908855
601869.SH,2026-06-30,540.0,549.9,522.69,545.9,527.1,18.8,3.5667,121728.21,6582570.769,64.40407277109801,40.83726019126891,35.93186702482733,9.810786332883154,485.718,592.5219584521727,378.9140415478273,65.01099469667571,69.21333823523273,74.89401492761918,57.851984850459814
601869.SH,2026-07-01,535.0,542.87,500.1,508.51,545.9,-37.39,-6.8492,135034.22,7040185.121,55.930065368190995,37.05464675971376,36.15642297180462,1.7964475758182772,490.70650000000006,591.5240177499624,389.88898225003777,36.91215004826919,58.44627550624488,69.41143512049442,36.5159562777458
601869.SH,2026-07-02,480.01,495.5,460.99,464.37,508.51,-44.14,-8.6803,118198.04,5621137.861,47.9149766338196,30.147645959951547,34.95466756943401,-9.614043218964923,491.6755,591.0044591471891,392.3465408528109,2.431479749658295,39.77467692071602,59.532515720568284,0.2589993210114869
601869.SH,2026-07-03,460.0,492.0,455.0,475.08,464.37,10.71,2.3064,124670.93,5929147.482,49.7949522554923,25.246974154326438,33.013128886412495,-15.532309464172116,492.63499999999993,590.8732130602137,394.3967869397861,13.848275862068954,31.132543234500332,50.0658582252123,-6.734086746923609
